berries,frozen vegetables,pet care,instant coffee
kimchi,soda,chewing gum,napkins
sausage,chicken,citrus fruit,berries
milk,UHT-milk,domestic eggs,soda
ice cream,rolls/buns,,
frankfurter,citrus fruit,tropical fruit,rolls/buns
root vegetables,milk,white bread,brown bread
sausage,rolls/buns,specialty chocolate,
sausage,ham,citrus fruit,tropical fruit
beef,root vegetables,milk,cream cheese
fruit/vegetable juice,,,
sugar,hygiene articles,,
berries,whipped/sour cream,,
yogurt,beverages,coffee,
pork,beef,,
beer,Samgyeopsal,,
curd,butter milk,yogurt,sliced cheese
beef,Instant food products,soju,
pork,berries,whipped/sour cream,beverages
white bread,,,
grapes,milk,processed cheese,rolls/buns
potato products,flower (seeds),,
root vegetables,onions,yogurt,rolls/buns
chicken,Samgyeopsal,UHT-milk,soda
chicken,other vegetables,salt,
fish,cream cheese,coffee,
soju,Samgyeopsal,beer,
other vegetables,milk,frozen meals,rolls/buns
chicken,pork,milk,frozen vegetables
other vegetables,misc. beverages,,
tropical fruit,milk,,
milk,cake bar,newspapers,
beef,Samgyeopsal,berries,pastry
sausage,grapes,rolls/buns,soda
milk,rolls/buns,chocolate,
rolls/buns,soda,,
citrus fruit,tropical fruit,pip fruit,other vegetables
milk,sliced cheese,domestic eggs,artif. sweetener
pastry,soda,beer,
tropical fruit,other vegetables,milk,yogurt
sliced cheese,pastry,newspapers,
soda,,,
ham,citrus fruit,milk,dessert
salty snack,,,
milk,curd,cream cheese,flour
root vegetables,whipped/sour cream,,
soda,soju,Samgyeopsal,beer
curd,roll products,margarine,kimchi
kimchi,soda,fruit/vegetable juice,beer
packaged fruit/vegetables,potted plants,,
tropical fruit,root vegetables,frozen vegetables,ice cream
ham,beef,grapes,yogurt
pork,citrus fruit,UHT-milk,brown bread
beverages,rolls/buns,soda,misc. beverages
sausage,rolls/buns,soda,
sausage,citrus fruit,milk,yogurt
root vegetables,milk,butter,yogurt
milk,cream cheese,,
frankfurter,turkey,root vegetables,other vegetables
soda,Samgyeopsal,,
soda,beer,,
frankfurter,popcorn,,
berries,milk,whipped/sour cream,pickled vegetables
soju,Samgyeopsal,beer,
frankfurter,pork,Samgyeopsal,soju
frankfurter,Samgyeopsal,milk,butter
berries,root vegetables,milk,beverages
frankfurter,rolls/buns,,
newspapers,,,
frozen fish,newspapers,,
tropical fruit,newspapers,,
beef,grapes,berries,milk
rolls/buns,coffee,instant coffee,salty snack
specialty chocolate,potted plants,,
sparkling wine,dish cleaner,,
citrus fruit,napkins,Samgyeopsal,
onions,herbs,beer,
milk,pastry,detergent,candles
photo/film,,,
Samgyeopsal,,,
other vegetables,milk,white bread,chewing gum
milk,rolls/buns,Samgyeopsal,
pork,tropical fruit,grapes,hard cheese
tropical fruit,grapes,berries,other vegetables
chicken,pork,citrus fruit,other vegetables
other vegetables,chewing gum,,
sausage,kimchi,red/blush wine,
milk,whipped/sour cream,baking powder,
rolls/buns,coffee,,
hygiene articles,,,
ice cream,newspapers,,
curd,whipped/sour cream,domestic eggs,flour
milk,frozen meals,newspapers,
onions,milk,dessert,domestic eggs
finished products,organic sausage,sliced cheese,white bread
salt,dog food,bakery product,
tropical fruit,root vegetables,other vegetables,domestic eggs
other vegetables,milk,yogurt,
chocolate,,,
ice cream,,,
tropical fruit,oil,cat food,
frankfurter,citrus fruit,milk,yogurt
butter,pasta,soju,Samgyeopsal
other vegetables,butter milk,frozen fish,salty snack
tropical fruit,pastry,soju,Samgyeopsal
citrus fruit,root vegetables,packaged fruit/vegetables,yogurt
UHT-milk,salt,soda,specialty chocolate
beef,,,
curd,yogurt,spread cheese,sugar
citrus fruit,other vegetables,milk,dessert
yogurt,brown bread,beer,white wine
beer,liquor,red/blush wine,
grapes,,,
pork,other vegetables,soda,
sausage,citrus fruit,berries,other vegetables
frankfurter,chicken,pork,tropical fruit
artif. sweetener,soda,photo/film,
frankfurter,onions,butter,processed cheese
pip fruit,root vegetables,dessert,yogurt
frankfurter,milk,coffee,detergent
milk,newspapers,,
domestic eggs,hygiene articles,photo/film,flower soil/fertilizer
packaged fruit/vegetables,dessert,mayonnaise,oil
chicken,other vegetables,whipped/sour cream,frozen vegetables
pork,milk,curd,yogurt
citrus fruit,other vegetables,milk,curd
light bulbs,,,
cream cheese,margarine,tea,
sausage,curd,frozen meals,domestic eggs
citrus fruit,onions,,
other vegetables,whipped/sour cream,roll products,
chicken,tropical fruit,pip fruit,root vegetables
ice cream,,,
pork,beef,ice cream,rolls/buns
pork,tropical fruit,other vegetables,yogurt
onions,domestic eggs,soda,hygiene articles
tropical fruit,pip fruit,grapes,root vegetables
whipped/sour cream,Samgyeopsal,kimchi,soju
berries,root vegetables,other vegetables,butter
berries,dessert,whipped/sour cream,white bread
rolls/buns,bakery product,,
ice cream,bakery product,,
coffee,fruit/vegetable juice,dishes,
milk,butter,pasta,misc. beverages
milk,,,
citrus fruit,berries,butter milk,yogurt
beef,grapes,nuts/prunes,root vegetables
pork,citrus fruit,grapes,root vegetables
turkey,tropical fruit,pip fruit,root vegetables
margarine,newspapers,,
butter milk,yogurt,,
beef,tropical fruit,onions,other vegetables
kimchi,,,
pip fruit,milk,domestic eggs,kimchi
milk,rice,,
chocolate,,,
frankfurter,chicken,butter milk,margarine
milk,white bread,,
sausage,root vegetables,domestic eggs,dish cleaner
grapes,zwieback,soda,waffles
brown bread,,,
root vegetables,other vegetables,cream cheese,pasta
UHT-milk,kimchi,,
onions,,,
beef,kimchi,misc. beverages,specialty chocolate
pork,milk,rolls/buns,beer
soju,beer,candy,Samgyeopsal
yogurt,margarine,,
yogurt,whipped/sour cream,flour,margarine
pip fruit,curd,dessert,yogurt
Samgyeopsal,chicken,root vegetables,milk
coffee,misc. beverages,beer,
kimchi,,,
beer,liquor,,
sausage,milk,whipped/sour cream,pasta
Samgyeopsal,,,
pork,herbs,other vegetables,yogurt
frankfurter,other vegetables,specialty cheese,chewing gum
ice cream,,,
root vegetables,other vegetables,spread cheese,margarine
sausage,tropical fruit,grapes,other vegetables
sausage,citrus fruit,pip fruit,root vegetables
root vegetables,,,
sojus,Samgyeopsal,,
tropical fruit,milk,white bread,brown bread
grapes,yogurt,UHT-milk,soft cheese
milk,pastry,,
frankfurter,milk,yogurt,domestic eggs
dessert,kimchi,soda,
Samgyeopsal,,,
butter,rolls/buns,salt,
frankfurter,ham,chicken,milk
pork,ice cream,soda,cake bar
milk,rolls/buns,roll products,zwieback
brown bread,,,
frozen fish,soju,red/blush wine,
soda,misc. beverages,,
milk,frozen vegetables,,
pork,Samgyeopsal,pip fruit,grapes
whipped/sour cream,,,
frankfurter,pip fruit,root vegetables,curd
grapes,other vegetables,milk,butter
sausage,grapes,butter,curd
citrus fruit,white bread,liquor,specialty bar
ham,butter,yogurt,hard cheese
chewing gum,,,
beef,,,
beef,tropical fruit,pip fruit,grapes
other vegetables,milk,yogurt,specialty cheese
frankfurter,sausage,ham,other vegetables
soju,Samgyeopsal,,
sausage,other vegetables,milk,sliced cheese
kimchi,soda,fruit/vegetable juice,bakery product
specialty cheese,,,
kimchi,soda,,
kimchi,soda,chewing gum,
chicken,beef,milk,curd
frankfurter,tropical fruit,dessert,pastry
chicken,citrus fruit,root vegetables,other vegetables
chicken,tropical fruit,milk,condensed milk
butter,rolls/buns,pastry,kimchi
citrus fruit,root vegetables,dessert,yogurt
whipped/sour cream,beverages,liquor,
frankfurter,turkey,citrus fruit,
beef,citrus fruit,other vegetables,milk
chicken,other vegetables,white wine,specialty chocolate
sausage,finished products,tropical fruit,pip fruit
citrus fruit,milk,butter,dessert
ice cream,coffee,waffles,
specialty chocolate,,,
frankfurter,herbs,yogurt,UHT-milk
pork,,,
UHT-milk,vinegar,waffles,chocolate
UHT-milk,domestic eggs,brown bread,coffee
cookware,,,
citrus fruit,butter,UHT-milk,margarine
sausage,Samgyeopsal,tropical fruit,onions
frankfurter,root vegetables,other vegetables,domestic eggs
citrus fruit,yogurt,UHT-milk,cream cheese
ham,milk,processed cheese,white bread
ham,chicken,citrus fruit,pip fruit
kimchi,soju,beer,Samgyeopsal
popcorn,candy,,
tropical fruit,pip fruit,other vegetables,cream cheese
frankfurter,sausage,UHT-milk,frozen meals
Samgyeopsal,citrus fruit,packaged fruit/vegetables,rolls/buns
soda,candy,,
sausage,root vegetables,rolls/buns,kimchi
yogurt,sliced cheese,frozen vegetables,frozen meals
Samgyeopsal,other vegetables,milk,yogurt
red/blush wine,,,
UHT-milk,instant coffee,,
brown bread,,,
semi-finished bread,,,
milk,soda,misc. beverages,Samgyeopsal
cat food,dish cleaner,Samgyeopsal,
citrus fruit,tropical fruit,pip fruit,grapes
citrus fruit,other vegetables,butter,soda
Samgyeopsal,other vegetables,packaged fruit/vegetables,cream cheese
rolls/buns,,,
root vegetables,whipped/sour cream,salt,fruit/vegetable juice
tropical fruit,other vegetables,milk,curd
brown bread,oil,sugar,soda
Samgyeopsal,,,
grapes,brown bread,beer,white wine
ham,tropical fruit,cream cheese,processed cheese
root vegetables,skin care,,
ice cream,misc. beverages,soju,Samgyeopsal
tropical fruit,other vegetables,kimchi,beer
finished products,other vegetables,soda,fruit/vegetable juice
dessert,,,
sparkling wine,,,
other vegetables,yogurt,oil,dental care
misc. beverages,,,
other vegetables,nut snack,,
misc. beverages,,,
dessert,yogurt,UHT-milk,soda
frankfurter,tropical fruit,cream cheese,rolls/buns
sausage,citrus fruit,pip fruit,yogurt
Samgyeopsal,citrus fruit,root vegetables,other vegetables
sausage,yogurt,pastry,margarine
onions,,,
beef,citrus fruit,onions,herbs
pip fruit,other vegetables,butter,yogurt
ham,Samgyeopsal,onions,other vegetables
yogurt,newspapers,,
citrus fruit,grapes,curd,kimchi
other vegetables,sugar,,
pork,frozen meals,frozen fish,Samgyeopsal
bathroom cleaner,,,
ham,grapes,spread cheese,ice cream
grapes,specialty cheese,pasta,coffee
pastry,,,
citrus fruit,kimchi,red/blush wine,photo/film
photo/film,,,
dessert,white bread,,
citrus fruit,tropical fruit,pip fruit,bakery product
soda,,,
chewing gum,,,
root vegetables,sliced cheese,soda,beer
pork,other vegetables,,
turkey,milk,UHT-milk,fruit/vegetable juice
tropical fruit,other vegetables,soda,candy
sausage,other vegetables,pasta,oil
sausage,Samgyeopsal,other vegetables,brown bread
pork,tropical fruit,other vegetables,dessert
sausage,citrus fruit,pip fruit,mayonnaise
grapes,chocolate,light bulbs,
grapes,pastry,salty snack,light bulbs
other vegetables,yogurt,processed cheese,ketchup
potted plants,,,
kimchi,potted plants,,
prosecco,hygiene articles,potted plants,
UHT-milk,soda,dish cleaner,napkins
kimchi,soda,chewing gum,specialty chocolate
kimchi,Samgyeopsal,soju,Samgyeopsal
specialty chocolate,,,
beef,other vegetables,butter milk,yogurt
tropical fruit,pasta,kimchi,
beef,root vegetables,other vegetables,butter
rolls/buns,white wine,,
berries,root vegetables,whipped/sour cream,roll products
sausage,Samgyeopsal,milk,rolls/buns
chicken,pork,beef,milk
sausage,citrus fruit,milk,cream cheese
Samgyeopsal,,,
soju,Samgyeopsal,beer,kimchi
soda,soju,Samgyeopsal,
yogurt,UHT-milk,rolls/buns,
rolls/buns,red/blush wine,newspapers,
rolls/buns,coffee,,
milk,brown bread,,
citrus fruit,root vegetables,other vegetables,milk
citrus fruit,tropical fruit,grapes,milk
brown bread,chocolate,,
tropical fruit,other vegetables,whipped/sour cream,UHT-milk
frankfurter,tropical fruit,butter,whipped/sour cream
coffee,,,
ham,rolls/buns,beer,chewing gum
other vegetables,curd,yogurt,pickled vegetables
sausage,milk,curd,butter milk
pork,milk,margarine,soda
citrus fruit,yogurt,whipped/sour cream,soda
tropical fruit,milk,domestic eggs,pastry
other vegetables,yogurt,cream cheese,
pork,milk,sugar,soda
chicken,pork,pip fruit,other vegetables
root vegetables,milk,yogurt,rolls/buns
citrus fruit,cake bar,baby cosmetics,Samgyeopsal
fruit/vegetable juice,,,
beef,tropical fruit,milk,ice cream
frankfurter,sausage,liver loaf,ham
frankfurter,pip fruit,other vegetables,yogurt
beef,Samgyeopsal,other vegetables,rolls/buns
ham,pork,Samgyeopsal,pip fruit
Samgyeopsal,,,
pork,root vegetables,other vegetables,specialty fat
condensed milk,kimchi,misc. beverages,beer
chicken,beer,red/blush wine,newspapers
sausage,Samgyeopsal,butter,domestic eggs
beer,potted plants,,
chicken,pork,grapes,other vegetables
finished products,other vegetables,milk,whipped/sour cream
pork,beef,citrus fruit,berries
root vegetables,milk,yogurt,frozen potato products
domestic eggs,seasonal products,Samgyeopsal,
domestic eggs,specialty bar,seasonal products,Samgyeopsal
kimchi,soda,,
cling film/bags,,,
other vegetables,rolls/buns,kimchi,fruit/vegetable juice
milk,,,
sausage,Samgyeopsal,pork,milk
Samgyeopsal,mayonnaise,kimchi,soju
tropical fruit,sliced cheese,domestic eggs,zwieback
frankfurter,beef,tropical fruit,pip fruit
frozen potato products,potted plants,,
frankfurter,sausage,packaged fruit/vegetables,soda
frankfurter,other vegetables,zwieback,
chicken,tropical fruit,pip fruit,root vegetables
tropical fruit,pip fruit,other vegetables,milk
beer,,,
citrus fruit,grapes,rolls/buns,pastry
Samgyeopsal,pip fruit,milk,curd
chicken,berries,mayonnaise,frozen vegetables
pork,,,
rolls/buns,,,
kimchi,,,
sausage,tropical fruit,milk,yogurt
frozen potato products,kimchi,soda,
frankfurter,milk,whipped/sour cream,curd cheese
sausage,root vegetables,other vegetables,milk
tropical fruit,dessert,sweet spreads,fruit/vegetable juice
beer,,,
beer,,,
rolls/buns,brown bread,,
citrus fruit,tropical fruit,milk,coffee
yogurt,softener,,
turkey,pork,beef,Samgyeopsal
soda,softener,,
soju,Samgyeopsal,beer,kimchi
soju,beer,Samgyeopsal,kimchi
sausage,other vegetables,milk,
pork,root vegetables,milk,curd
Instant food products,,,
frankfurter,sausage,tropical fruit,milk
oil,dental care,newspapers,
chicken,Samgyeopsal,other vegetables,rolls/buns
beef,domestic eggs,rolls/buns,flour
dessert,UHT-milk,kimchi,soda
pork,citrus fruit,other vegetables,domestic eggs
curd,whipped/sour cream,flour,baking powder
chicken,red/blush wine,,
whipped/sour cream,,,
frankfurter,ham,root vegetables,onions
frankfurter,root vegetables,rolls/buns,pastry
liver loaf,root vegetables,pet care,waffles
pork,root vegetables,onions,other vegetables
frankfurter,liver loaf,turkey,UHT-milk
pork,citrus fruit,root vegetables,other vegetables
pork,tropical fruit,root vegetables,onions
soda,,,
root vegetables,rolls/buns,margarine,soda
whipped/sour cream,beverages,fruit/vegetable juice,chocolate
chocolate,,,
milk,frozen vegetables,specialty chocolate,
pork,beef,milk,curd
coffee,Samgyeopsal,,
rolls/buns,waffles,,
citrus fruit,other vegetables,milk,yogurt
citrus fruit,yogurt,brown bread,pasta
soda,chocolate,specialty chocolate,newspapers
cream cheese,rolls/buns,,
soda,,,
chicken,whipped/sour cream,coffee,Samgyeopsal
frozen fish,,,
sausage,Samgyeopsal,chicken,root vegetables
beef,berries,other vegetables,white bread
ham,milk,hard cheese,frozen meals
chicken,pork,root vegetables,onions
herbs,other vegetables,milk,butter
grapes,root vegetables,,
tropical fruit,pip fruit,milk,chewing gum
frankfurter,Samgyeopsal,tropical fruit,berries
onions,other vegetables,rolls/buns,salt
sausage,organic sausage,citrus fruit,berries
citrus fruit,other vegetables,soft cheese,rolls/buns
Samgyeopsal,beer,kimchi,soju
frankfurter,root vegetables,other vegetables,milk
sausage,pork,,
root vegetables,other vegetables,yogurt,
oil,dish cleaner,newspapers,
soju,Samgyeopsal,beer,
newspapers,,,
pip fruit,root vegetables,other vegetables,milk
coffee,,,
red/blush wine,specialty chocolate,,
onions,vinegar,pet care,specialty bar
frankfurter,berries,other vegetables,milk
Samgyeopsal,beef,tropical fruit,pip fruit
milk,soju,Samgyeopsal,beer
dessert,dishes,,
Samgyeopsal,baking powder,sweet spreads,
chewing gum,napkins,dishes,
kimchi,fruit/vegetable juice,beer,prosecco
beverages,pastry,bakery product,chocolate marshmallow
milk,yogurt,frozen meals,sugar
citrus fruit,pip fruit,grapes,other vegetables
tropical fruit,milk,hard cheese,rolls/buns
cat food,soda,,
milk,beverages,pastry,soda
soda,fruit/vegetable juice,,
sausage,yogurt,salty snack,
root vegetables,milk,butter,yogurt
berries,other vegetables,butter milk,yogurt
other vegetables,,,
sausage,pip fruit,root vegetables,beer
beverages,kimchi,misc. beverages,
chicken,root vegetables,roll products,vinegar
milk,yogurt,chocolate,
sausage,hard cheese,rolls/buns,soju
ham,Samgyeopsal,citrus fruit,root vegetables
milk,brown bread,,
root vegetables,onions,milk,kimchi
citrus fruit,frozen potato products,,
frankfurter,chicken,butter,dessert
ice cream,salty snack,waffles,
sausage,ham,Samgyeopsal,chicken
root vegetables,fruit/vegetable juice,bakery product,potted plants
ham,tropical fruit,grapes,onions
coffee,,,
beer,frozen meals,soju,Samgyeopsal
potted plants,,,
other vegetables,chocolate,,
milk,white bread,pastry,
zwieback,oil,mustard,chocolate
chicken,other vegetables,milk,domestic eggs
butter,yogurt,dog food,
ham,dessert,frozen meals,frozen dessert
milk,butter milk,soda,chewing gum
citrus fruit,misc. beverages,liquor,cling film/bags
ham,herbs,other vegetables,curd
soju,beer,Samgyeopsal,
frankfurter,packaged fruit/vegetables,brown bread,margarine
chicken,tropical fruit,candy,Samgyeopsal
frankfurter,beer,,
beer,,,
other vegetables,cream cheese,coffee,dishes
frozen potato products,,,
chicken,milk,,
sausage,Samgyeopsal,grapes,other vegetables
soju,beer,Samgyeopsal,
yogurt,chocolate,,
frozen meals,pet care,soda,
soju,Samgyeopsal,kimchi,
butter,waffles,chocolate,
yogurt,pastry,semi-finished bread,soda
Samgyeopsal,beer,soft cheese,soju
Samgyeopsal,yogurt,,
root vegetables,butter,frozen vegetables,salty snack
frankfurter,sausage,milk,butter
tropical fruit,other vegetables,packaged fruit/vegetables,milk
yogurt,sugar,instant coffee,
root vegetables,other vegetables,white bread,sparkling wine
yogurt,rolls/buns,pastry,soda
oil,,,
citrus fruit,pip fruit,grapes,berries
beef,root vegetables,milk,butter milk
citrus fruit,onions,other vegetables,milk
dessert,misc. beverages,,
curd,jam,Samgyeopsal,
kimchi,,,
sausage,domestic eggs,coffee,soda
herbs,,,
dog food,soda,fruit/vegetable juice,beer
packaged fruit/vegetables,milk,pastry,kimchi
frankfurter,pork,specialty fat,specialty bar
finished products,beef,tropical fruit,spread cheese
oil,,,
curd,,,
herbs,potted plants,,
sausage,other vegetables,sliced cheese,rolls/buns
milk,sugar,pudding powder,
sausage,waffles,,
soda,,,
beer,kimchi,soda,soju
root vegetables,milk,brown bread,brandy
sugar,,,
cream cheese,dishes,,
other vegetables,misc. beverages,bakery product,chocolate
frozen fruits,detergent,,
whipped/sour cream,,,
yogurt,,,
pork,beef,other vegetables,yogurt
grapes,butter,domestic eggs,salt
milk,soda,,
sausage,ham,citrus fruit,grapes
soju,beer,Samgyeopsal,
